CA-PE,Road transportation services for general freight,18333.476387438015
AU,Membership organisation services n.e.c. (91),18315.77825762681
FI,Food waste for treatment: landfill,18299.367223225985
RO,Machinery and equipment n.e.c. (29),18283.903640267148
NO,Hotel and restaurant services (55),18278.371139909523
SI,Rubber and plastic products (25),18272.35619618566
CA-NL,Other services related to credit intermediation,18262.348276403227
PT,Machinery and equipment n.e.c. (29),18185.855444861267
BE,Membership organisation services n.e.c. (91),18019.350617304888
CA-PE,Wholesale margins - personal and household goods,17950.83322809227
CA-NB,"Non-metallic mineral products, n.e.c.",17943.149354172514
RO,Glass and glass products,17935.362128854504
CA-PE,"Wholesale margins - motor vehicles, motor vehicle parts and accessories",17922.546527937313
SE,"Financial intermediation services, except insurance and pension funding services (65)",17919.860015732356
ID,Crops nec,17881.53151555547
CA-PE,Parking services,17817.625828705317
HU,Other services (93),17813.698699743578
CA-NS,Other membership services,17811.158330477403
SE,Transportation services via pipelines,17799.0708030089
WM,Hotel and restaurant services (55),17796.31267006482
DK,Printed matter and recorded media (22),17765.74434612798
GB,"Plastics, basic",17728.92337998704
CA-ON,Other miscellaneous general-purpose machinery,17686.075071313935
CA-NT,Other loan intermediation services indirectly measured (FISIM),17639.779718021815
NO,Railway transportation services,17636.886381018812
HU,Leather and leather products (19),17622.75751268917
LV,Food products nec,17588.681221447005
SI,Other non-metallic mineral products,17586.11583731325
FR,"Plastics, basic",17552.466273090344
CA-NT,Motor vehicle repair and maintenance services,17509.37824750755
MX,Education services (80),17419.66577805659
NL,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",17338.419318650856
PT,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",17300.89865424885
CA-AB,Retail margins - sporting and leisure products,17234.257238677994
CA-ON,Retail margins - furniture and home furnishings,17183.944093602808
JP,"Financial intermediation services, except insurance and pension funding services (65)",17142.004772532164
DE,Membership organisation services n.e.c. (91),17118.662779828675
LT,P- and other fertiliser,17081.025847861936
WM,Products of meat poultry,17077.735741329045
WF,Tobacco products (16),17068.09500850434
CA-YT,"Chemical products, n.e.c.",17062.434220388277
CA-PE,Wholesale margins - farm products,17047.636941197656
IN,Meat products nec,17026.77404554667
CA-PE,Navigational and guidance instruments,16997.48373318936
CA-NT,Deposit intermediation services indirectly measured (FISIM),16995.33896798877
DK,Kerosene Type Jet Fuel,16889.247206054108
CN,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",16884.162403119146
LU,Railway transportation services,16867.88436378542
TR,Transportation services via pipelines,16819.853587430945
IN,Liquefied Petroleum Gases (LPG),16736.311055870956
RU,Other non-metallic mineral products,16720.202322008372
CA-AB,"Retail margins - building materials, garden equipment and supplies",16632.5361168736
LT,Hotel and restaurant services (55),16558.599620556666
CA-NB,Other miscellaneous motor vehicle parts,16550.565925204894
CN,Real estate services (70),16496.871632001265
CA-NB,Interurban and rural bus passenger transportation services,16477.18637924165
GR,"Cement, lime and plaster",16468.489936435606
SI,Beverages,16435.442959833264
BG,Crops nec,16391.812796523882
CA-SK,Taxi and limousine services,16377.092406711496
HR,Fish products,16281.227517503012
TW,Tobacco products (16),16230.941785861498
FR,Liquefied Petroleum Gases (LPG),16221.16502464758
CA-NU,Deposit intermediation services indirectly measured (FISIM),16182.202362764576
PL,products of Vegetable oils and fats,16116.320302430697
KR,Sugar,16064.485706295794
IE,Naphtha,16048.280366866264
IN,Tobacco products (16),16042.349647214754
CA-YT,Retail margins - miscellaneous products (except cannabis),16031.031243596566
SI,Textiles (17),16003.074499672526
CA-MB,General purpose software,15994.91749186185
SK,"Medical, precision and optical instruments, watches and clocks (33)",15962.853477183407
CA-BC,Other converted paper products,15961.852510600764
CA-MB,Motor vehicle plastic parts,15932.396460025948
CA-NS,"Travel arrangement, reservation and planning services",15929.390778144721
AT,Products of meat cattle,15911.190348751164
NL,Office machinery and computers (30),15910.728166390913
WF,Plastic waste for treatment: landfill,15879.249136080825
SE,Food waste for treatment: landfill,15875.374959981218
BG,Electrical machinery and apparatus n.e.c. (31),15861.818424859048
ZA,Office machinery and computers (30),15839.147469827123
LV,Sea and coastal water transportation services,15831.129593713076
GB,Tobacco products (16),15817.927450996456
CA-MB,"Motor vehicle interior trim, seats and seat parts",15803.45199198851
CA-ON,Road transportation support services,15769.833275661935
FR,Renting services of machinery and equipment without operator and of personal and household goods (71),15746.879871326551
CA-PE,Repair and maintenance services (except for buildings and transportation equipment),15709.645716121648
EE,Naphtha,15703.291228490485
ES,"Plastics, basic",15695.28879045003
IE,Other business services (74),15685.746120635373
CA-MB,Air specialty services,15672.956969012484
CA-SK,Retail margins - food and beverages,15668.834806193547
EE,Sea and coastal water transportation services,15618.277902750868
WL,Plastic waste for treatment: landfill,15574.33065777335
CA-PE,"Hand tools, kitchen utensils and cutlery (except precious metal)",15536.624222536448
CA-BC,Fresh and frozen pork,15530.238585633191
NO,"Plastics, basic",15470.577445162076
SI,Machinery and equipment n.e.c. (29),15350.585577885902
CA-MB,Soaps and cleaning compounds,15308.811671180842
CA-YT,Other loan intermediation services indirectly measured (FISIM),15302.150781493565
HR,Sea and coastal water transportation services,15275.038496321835
CA-MB,Other miscellaneous motor vehicle parts,15233.71313557516
PT,"Insurance and pension funding services, except compulsory social security services (66)",15154.040645150415
TR,Non-specified Petroleum Products,15039.37510447305
CA-NL,Rail freight transportation services,15029.063408486378
CA-NS,Admissions to live performing arts performances,14945.70267266203
CA-NB,Other transit and passenger transportation services by road,14942.661219311225
BR,"Financial intermediation services, except insurance and pension funding services (65)",14834.627084494803
CA-MB,Tuition and similar fees for universities,14816.79343011541
NO,Education services (80),14811.935546613196
FI,Membership organisation services n.e.c. (91),14784.353831290058
AU,Transportation services via pipelines,14769.354451638399
LT,Paper and paper products,14756.062075566893
PT,Leather and leather products (19),14751.035074219617
CA-PE,"Wholesale margins - machinery, equipment and supplies",14676.566631196192
CA-NT,"Courier, parcel, and local messenger and delivery services",14650.521075136934
CA-PE,Taxi and limousine services,14622.967657222754
WM,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",14611.418060056769
LV,"Recreational, cultural and sporting services (92)",14611.196385113619
IT,"Plastics, basic",14601.918035274562
CA-NS,Air specialty services,14568.09649106385
CA-SK,Retail margins - clothing and clothing accessories,14562.681651298186
LU,Sea and coastal water transportation services,14562.1538705559
SK,Air transport services (62),14555.575989844265
RU,Renting services of machinery and equipment without operator and of personal and household goods (71),14485.881472290974
LT,Electrical machinery and apparatus n.e.c. (31),14478.557500956684
FR,Motor Gasoline,14473.299896945819
GR,Education services (80),14453.597542771133
BE,Real estate services (70),14433.97118784893
TR,Liquefied Petroleum Gases (LPG),14401.222684363762
CA-NS,"Custom manufacturing services (except printing, finishing of textiles and metals)",14368.936340626204
SI,Education services (80),14362.028708908461
CA-PE,"Flour mixes, dough and dry pasta",14326.343541955992
WA,Natural Gas Liquids,14301.326215248795
WM,Lubricants,14294.221636435657
CA-SK,Preserved fruit and vegetables and frozen foods,14272.740190956563
ZA,Other services (93),14271.821013234738
CA-AB,Other miscellaneous manufactured products,14153.305621279966
NL,Public administration and defence services; compulsory social security services (75),14069.449232024592
CH,Naphtha,14068.975982459871
TR,Printed matter and recorded media (22),14055.068432244663
WM,Paper for treatment: landfill,14048.644578415362
WF,Kerosene Type Jet Fuel,14026.061303570476
CA-ON,Advertising space in printed newspapers,14022.705338150803
KR,Naphtha,13975.350334329232
WF,Glass and glass products,13960.998234443872
AU,Food waste for treatment: biogasification and land application,13925.718573813238
WF,Other business services (74),13912.78690603861
HR,Textiles (17),13911.995850054594
CH,Paper and paper products,13889.468431228832
IN,"Plastics, basic",13882.24438504375
CA-YT,Recreational vehicle park and recreational camp services,13820.29727418794
FI,P- and other fertiliser,13786.22777667114
WE,Health and social work services (85),13774.903946088447
BR,Leather and leather products (19),13741.492038200558
CA-NT,Transportation of crude oil and other commodities by pipeline,13741.222055101465
MT,Electrical machinery and apparatus n.e.c. (31),13725.227385666702
SK,"Fabricated metal products, except machinery and equipment (28)",13687.660788317115
RU,Ceramic goods,13659.271536334272
HU,Other non-metallic mineral products,13605.80917162274
CA-MB,Poultry,13584.77840841688
HU,"Plastics, basic",13462.465496086284
CA-NB,Security brokerage and securities dealing services,13458.252631071993
IN,P- and other fertiliser,13404.991889997591
HR,"Medical, precision and optical instruments, watches and clocks (33)",13396.330839337465
GB,"Vegetables, fruit, nuts",13362.474981150097
CH,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),13348.869270464973
CA-PE,Vehicle insurance services,13328.42065571809
LT,"Fabricated metal products, except machinery and equipment (28)",13259.414540937092
CA-NB,Sporting and athletic goods,13227.988454349817
CA-NS,Fresh fruit and nuts,13224.079279069105
LT,Real estate services (70),13212.806755790056
DK,Other services (93),13202.744923950504
BR,Office machinery and computers (30),13192.129893713422
SK,Education services (80),13174.397469678472
CH,Membership organisation services n.e.c. (91),13173.278545959707
CA-NS,Health and accident insurance services,13144.30345642343
NL,Kerosene,13142.542810921055
PT,Other business services (74),13110.214080643875
FR,Sugar,13086.322621567655
RO,"Wool, silk-worm cocoons",13057.546003474508
PT,Meat animals nec,13051.477565355797
GR,Glass and glass products,12989.18698833794
CA-NB,Advertising space in printed newspapers,12853.364362428625
PT,Real estate services (70),12825.687221230106
CA-NL,Retail margins - clothing and clothing accessories,12811.414951526987
CA-NL,Rooming and boarding services,12797.815242515111
ES,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",12794.561639373158
MT,Other transport equipment (35),12782.40689791554
CA-SK,Retail margins - household fuels,12764.428988605081
KR,Meat products nec,12735.95175073128
SK,"Insurance and pension funding services, except compulsory social security services (66)",12694.85753793071
FR,Lubricants,12690.987575486008
PT,Food waste for treatment: biogasification and land application,12658.355392575313
WM,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",12653.033087587579
NO,Liquefied Petroleum Gases (LPG),12645.094881711844
DE,Liquefied Petroleum Gases (LPG),12636.898252526018
CA-NS,Other personal and personal care services,12630.522031788269
RO,Railway transportation services,12594.00670618195
CA-NL,Taxi and limousine services,12565.786507825744
CA-SK,Tuition and similar fees for colleges and C.E.G.E.P.s,12549.845782322167
GB,Fish and other fishing products; services incidental of fishing (05),12547.082621799911
CA-NS,Periodicals,12525.953672130969
NL,"Plastics, basic",12472.61466745566
RU,Aluminium and aluminium products,12446.804584871717
CA-NL,Rental and operating leasing services of motor vehicles,12445.87057551185
CA-YT,Retail margins - clothing and clothing accessories,12416.054735781458
SK,Textiles (17),12413.954084726814
CA-PE,"Laundry, dry-cleaning and related services",12412.061719103314
TR,Membership organisation services n.e.c. (91),12395.612951710615
EE,Machinery and equipment n.e.c. (29),12380.973210394806
CA-NL,Investigation and security services,12373.024590104815
CA-NU,Waste management and remediation services,12335.174567911585
PL,Supporting and auxiliary transport services; travel agency services (63),12335.146503722153
WL,Supporting and auxiliary transport services; travel agency services (63),12322.000727486942
WE,Paper and paper products,12298.339680574405
CA-NB,Other transportation support services,12262.551603931668
ID,Supporting and auxiliary transport services; travel agency services (63),12247.443936884973
CY,Air transport services (62),12198.367018150739
CA-AB,Paper office supplies,12121.112348946794
CN,"Financial intermediation services, except insurance and pension funding services (65)",12102.49089837251
ZA,Aluminium and aluminium products,12065.745208098138
WL,"Insurance and pension funding services, except compulsory social security services (66)",12026.8208928866
FI,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",12012.511212743953
WL,Printed matter and recorded media (22),11996.804613280543
CA-PE,Admissions to motion picture film exhibitions,11992.012909346828
FI,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),11956.594666029985
CA-PE,Wholesale margins - petroleum and petroleum products,11871.307714551642
CA-ON,Other industry-specific machinery,11861.329466151921
CZ,Sea and coastal water transportation services,11842.48985260206
CA-BC,Tuition and similar fees for colleges and C.E.G.E.P.s,11825.323137255446
PT,Crops nec,11823.1846650847
RU,Paper and paper products,11811.645981911082
BR,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",11811.522325316715
CN,Fish and other fishing products; services incidental of fishing (05),11762.26432053612
BG,Ceramic goods,11760.836016143665
ES,Food waste for treatment: biogasification and land application,11737.52429864806
FI,Oil/hazardous waste for treatment: incineration,11702.771395508538
HU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",11593.39810499173
AU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",11556.906930310375
CA-NB,Dog and cat food,11534.562975307286
CA-MB,"Laundry, dry-cleaning and related services",11534.003176822182
CA-PE,Fresh fruit and nuts,11530.01332844876
LU,Supporting and auxiliary transport services; travel agency services (63),11523.507767719919
CZ,Lubricants,11510.421062323245
CA-NS,"Fabricated metal products, n.e.c.",11503.184791532229
PT,Other services (93),11384.938059129308
LU,Furniture; other manufactured goods n.e.c. (36),11366.663402440307
CA-NL,Retail margins - automotive fuels,11360.641026226198
CA-MB,Admissions to motion picture film exhibitions,11343.394116770081
FR,Aluminium and aluminium products,11331.441512097199
CA-BC,Office and store fixtures,11315.464427630232
FI,Other services (93),11279.370932344082
LU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",11273.14186469085
WF,Liquefied Petroleum Gases (LPG),11267.049782677126
SI,Fish products,11204.307819879037
ID,Meat products nec,11148.53155595795
US,Distribution and trade services of electricity,11147.620522883275
CA-AB,"Industrial and commercial fans, blowers and air purification equipment",11142.679648877212
CA-MB,Admissions to live sporting events,11102.540685475567
PL,Food waste for treatment: waste water treatment,11094.78717019545
RO,Other business services (74),11092.191479905327
LU,Machinery and equipment n.e.c. (29),11030.688382465161
CA-MB,Other electronic components,10989.459183657515
ZA,Transportation services via pipelines,10965.87662924857
MT,"Financial intermediation services, except insurance and pension funding services (65)",10884.118176570504
JP,Transportation services via pipelines,10870.629872458632
CA-NB,Air specialty services,10856.932267415752
LU,Glass and glass products,10855.467516904384
CA-ON,Paper (except newsprint),10841.544187927499
CA-BC,Other textile furnishings,10823.191134814027
CA-SK,Admissions to live sporting events,10803.153176287295
DK,Glass and glass products,10777.308790605444
CA-BC,Employment services,10746.668039014983
CA-NS,Wine and brandy,10743.426285041152
CA-NL,Freight transportation arrangement and customs brokering services,10736.886314001857
CN,Stone,10735.936780485477
CA-NL,Repair and maintenance services (except for buildings and transportation equipment),10720.17355941566
CA-AB,Plastic films and non-rigid sheets,10648.55525293325
BG,Real estate services (70),10636.329362746856
MX,Sea and coastal water transportation services,10610.627565014058
EE,Rubber and plastic products (25),10590.862596115981
LT,Printed matter and recorded media (22),10589.438135111655
IT,Membership organisation services n.e.c. (91),10588.330562744759
MX,Natural Gas Liquids,10564.88367829566
GB,Renting services of machinery and equipment without operator and of personal and household goods (71),10514.86078559558
RO,"Motor vehicles, trailers and semi-trailers (34)",10508.598311028036
CA-MB,Recreational vehicle park and recreational camp services,10413.599411965724
BE,Aluminium and aluminium products,10413.598984759612
RU,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",10397.169372776603
TR,P- and other fertiliser,10393.446631692206
CA-SK,Rental and operating leasing services of motor vehicles,10379.405046590484
CA-BC,Commercial and service industry machinery,10375.840057617173
CA-NL,Other membership services,10364.643099067449
CA-NB,Property insurance services,10355.06095480808
DE,Railway transportation services,10343.287039131761
CA-AB,Newspapers,10333.683357745724
CH,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",10326.403577395842
HR,Railway transportation services,10274.321786241353
US,Sewage sludge for treatment: biogasification and land application,10257.647539049827
SI,Crops nec,10257.174999094643
KR,Railway transportation services,10252.410221750884
IT,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",10230.260015584061
TW,"Bricks, tiles and construction products, in baked clay",10199.757334660288
RU,Oil/hazardous waste for treatment: incineration,10192.574264395214
LU,Membership organisation services n.e.c. (91),10185.584845709343
CA-BC,Investigation and security services,10182.407330745049
NO,Inland water transportation services,10164.01405636451
LT,"Insurance and pension funding services, except compulsory social security services (66)",10106.890997212073
GR,Other business services (74),10104.469321828581
NO,Beverages,10102.738235375227
CA-NB,Hair care and aesthetic services,10066.840508982643
CA-AB,Other architectural metal products,10033.162345972685
PL,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),9971.241613157603
GB,Paper for treatment: landfill,9947.395316499156
JP,Sugar,9940.89475064026
TR,"Plastics, basic",9895.77558386285
CA-NS,Interurban and rural bus passenger transportation services,9893.282945688494
PT,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",9892.555107442831
IN,Computer and related services (72),9892.136440293474
LU,Other transport equipment (35),9884.35974703521
FI,Printed matter and recorded media (22),9841.715368927331
CA-BC,Paper office supplies,9815.083234587551
CA-NB,Air freight transportation services,9812.447241967477
CA-NS,Property insurance services,9804.390321275774
CA-NL,Air freight transportation services,9800.377303182557
CA-NL,Non-depository credit intermediation services - explicit charges (fees),9799.661025070733
NL,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),9797.334147808784
DK,Aluminium and aluminium products,9780.656423068238
FI,Kerosene Type Jet Fuel,9775.130785473157
EE,Membership organisation services n.e.c. (91),9771.649198492445
TW,Hotel and restaurant services (55),9746.180645521094
DK,"Bricks, tiles and construction products, in baked clay",9692.40853282993
CA-PE,Tuition and similar fees for colleges and C.E.G.E.P.s,9665.907967010544
CA-ON,"Water transportation support, maintenance and repair services",9640.527730687952
RO,Other non-metallic mineral products,9631.581276646788
WF,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",9625.122192911465
IN,Membership organisation services n.e.c. (91),9621.13523903224
GR,"Motor vehicles, trailers and semi-trailers (34)",9620.999587310569
WL,Sea and coastal water transportation services,9561.4526824854
PT,"Wool, silk-worm cocoons",9533.582781398562
AT,Products of meat pigs,9528.354940780311
RU,Intert/metal waste for treatment: incineration,9522.869567296799
CA-ON,Aircraft,9470.774018306318
CA-YT,Retail margins - automotive fuels,9436.549637376429
WA,Wood waste for treatment: landfill,9387.728656824169
WL,N-fertiliser,9380.398258647427
CA-NL,Gambling (net wagers),9357.052382792133
ZA,Membership organisation services n.e.c. (91),9355.805280493376
PT,Transportation services via pipelines,9337.319644720874
CA-NS,Printed products,9328.221008538305
ES,P- and other fertiliser,9327.252073684911
CZ,Liquefied Petroleum Gases (LPG),9296.707428689682
AU,Supporting and auxiliary transport services; travel agency services (63),9278.230687733463
CA-AB,Retail margins - household fuels,9276.930340612764
CH,Tobacco products (16),9268.898912700104
KR,P- and other fertiliser,9240.380016505958
CA-MB,Retail margins - health and personal care products,9212.407623533934
MX,"Financial intermediation services, except insurance and pension funding services (65)",9186.197191907908
LT,Rubber and plastic products (25),9176.27010528866
HR,Dairy products,9140.711846653923
IE,Paper and paper products,9120.705484845948
DE,Transportation services via pipelines,9119.406593568801
PT,"Cement, lime and plaster",9104.21743537667
MX,Real estate services (70),9079.653649302507
CA-PE,Dental services,9059.486944962786
GB,Intert/metal waste for treatment: incineration,9040.344394285963
CA-NT,Air freight transportation services,9034.572959387511
WL,Lubricants,9023.968939137267
BG,products of Vegetable oils and fats,9006.293394481587
CA-NL,Admissions to live performing arts performances,8950.133327770958
ID,Health and social work services (85),8934.081052917805
CA-NT,Taxi and limousine services,8929.142605308356
DE,Plastic waste for treatment: landfill,8924.141478755815
GR,Leather and leather products (19),8896.050266142181
HR,Electrical machinery and apparatus n.e.c. (31),8890.024824519003
IT,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",8887.757660989553
CA-MB,Retail margins - sporting and leisure products,8878.673777922953
LT,Supporting and auxiliary transport services; travel agency services (63),8874.536698740034
CA-SK,Admissions to live performing arts performances,8854.237167223999
CA-NL,Softwood lumber,8852.500748355107
IT,Products of meat pigs,8848.309229398268
AU,Fish and other fishing products; services incidental of fishing (05),8844.63543879082
WL,Products of meat pigs,8831.638643885235
DK,Office machinery and computers (30),8813.492587724764
WF,Paper waste for treatment: biogasification and land application,8785.636638962027
MT,Membership organisation services n.e.c. (91),8782.712984190013
RO,Non-specified Petroleum Products,8778.994313568444
CA-NS,Banking and other depository credit intermediation services - explicit charges,8719.845998886345
WA,Naphtha,8692.49503012607
CH,"Wool, silk-worm cocoons",8679.191542456041
SE,Other non-metallic mineral products,8667.381316400766
CA-NB,School bus services,8663.842476431495
TR,Sea and coastal water transportation services,8645.775749870236
CA-PE,Retail margins - health and personal care products,8632.853442266127
CA-NS,Admissions to live sporting events,8626.036885436357
CA-AB,Confectionery products,8625.132231897494
CA-ON,Medical devices,8602.779798835936
NO,Kerosene Type Jet Fuel,8578.195982603544
CN,Renting services of machinery and equipment without operator and of personal and household goods (71),8577.808576536658
CA-MB,Pharmaceutical and medicinal products,8553.510081025866
PL,"Financial intermediation services, except insurance and pension funding services (65)",8534.87008857365
CA-SK,Amusement and recreational services,8514.797317486848
AT,Aluminium and aluminium products,8488.168939149844
FI,Sea and coastal water transportation services,8477.042088376844
CA-SK,Other miscellaneous manufactured products,8453.104070917268
NL,Renting services of machinery and equipment without operator and of personal and household goods (71),8445.31418329423
WA,Food waste for treatment: waste water treatment,8428.866994182607
NO,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",8409.178998589545
WL,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",8402.886764789811
EE,Supporting and auxiliary transport services; travel agency services (63),8387.988459683935
PT,Fish and other fishing products; services incidental of fishing (05),8377.787576968485
CA-BC,Plastic bags,8353.446712516656
SI,Sea and coastal water transportation services,8343.415995987101
CA-NU,Wholesale margins - petroleum and petroleum products,8334.61518141784
EE,Other services (93),8332.942862942775
WA,Lubricants,8332.83170950412
WA,Food waste for treatment: landfill,8318.330860982654
CA-NL,Tuition and similar fees for universities,8287.455466630523
GB,Food waste for treatment: landfill,8249.477384419586
CA-MB,"Other professional, scientific and technical services",8167.343662362604
CA-MB,Books,8155.344132796586
RU,Textiles waste for treatment: incineration,8122.383191864885
FI,Intert/metal waste for treatment: incineration,8114.82030385744
CN,Processed rice,8110.532335614357
CA-NT,Rental and operating leasing services of motor vehicles,8107.203782400792
CA-NT,"Wholesale margins - food, beverages and tobacco products",8082.434402166881
LU,Office machinery and computers (30),8058.0115839776545
AT,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",8057.740413990087
IN,Kerosene Type Jet Fuel,8034.022882385005
AT,Crops nec,8030.628639542552
WF,Fish and other fishing products; services incidental of fishing (05),8023.350125910006
WL,"Cement, lime and plaster",8012.36615166688
BE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",7993.525700965948
CA-MB,"Rubber products, n.e.c.",7985.4858486018475
LV,"Motor vehicles, trailers and semi-trailers (34)",7958.82708982017
SE,Printed matter and recorded media (22),7957.013940329991
LV,"Financial intermediation services, except insurance and pension funding services (65)",7929.1001922926835
WA,Intert/metal waste for treatment: incineration,7927.238281096161
FI,Other business services (74),7926.810727851686
RO,Education services (80),7918.201953780922
CN,Plant-based fibers,7916.624924883175
PL,Tobacco products (16),7906.602040764713
CY,"Insurance and pension funding services, except compulsory social security services (66)",7897.3043629772465
CA-SK,Air transportation support services,7895.692193058962
WE,Food waste for treatment: landfill,7880.924713598005
WA,Oil/hazardous waste for treatment: incineration,7837.736550763681
CA-NU,Retail margins - miscellaneous products (except cannabis),7827.167147032986
LV,Real estate services (70),7787.755909218082
CZ,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",7786.364884564886
US,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",7782.33913976617
ZA,"Insurance and pension funding services, except compulsory social security services (66)",7778.286012953301
CH,Transportation services via pipelines,7763.64994038916
KR,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",7744.820402125743
PL,Food waste for treatment: landfill,7719.834488037666
CY,Hotel and restaurant services (55),7698.6823881421915
TW,Transportation services via pipelines,7692.949698890845
JP,Railway transportation services,7625.999634721601
BG,Education services (80),7618.0604891844705
US,"Bricks, tiles and construction products, in baked clay",7615.169502688581
ZA,Other business services (74),7605.824697177702
WE,Naphtha,7592.177490230477
CA-PE,Tuition and similar fees for universities,7591.614088850027
CA-NS,Rail freight transportation services,7585.674844609509
HR,Other services (93),7553.33228140676
TW,Health and social work services (85),7531.378819414843
IN,Meat animals nec,7506.606806206567
RO,White Spirit & SBP,7505.981687583948
WM,"Wool, silk-worm cocoons",7498.6519635181285
CH,Railway transportation services,7494.901676221718
IE,Health and social work services (85),7484.229476311939
SK,"Cement, lime and plaster",7482.798880717446
CA-SK,Heating and cooling equipment (except household refrigerators and freezers),7482.416010648987
AU,Health and social work services (85),7468.914387022984
NL,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",7451.415379465508
PL,Aluminium and aluminium products,7450.583114621914
MX,Fish and other fishing products; services incidental of fishing (05),7444.093710740055
CA-YT,Retail margins - motor vehicles and parts,7412.170964663193
IN,Health and social work services (85),7408.869172578415
DK,Real estate services (70),7397.314382492172
TW,Meat animals nec,7345.194004126449
CA-NU,"Laundry, dry-cleaning and related services",7340.556655977415
AT,Tobacco products (16),7335.222007724173
WA,Wood waste for treatment: incineration,7297.482773531547
BG,Supporting and auxiliary transport services; travel agency services (63),7278.325460091702
IE,Crops nec,7245.974462708808
CA-NS,Admissions to motion picture film exhibitions,7232.957985119418
TW,Liquefied Petroleum Gases (LPG),7226.029575479855
WL,Processed rice,7199.416292626875
ES,Renting services of machinery and equipment without operator and of personal and household goods (71),7175.913161625683
LV,Other transport equipment (35),7166.359603060283
CA-PE,Air transportation support services,7161.126714170691
CA-PE,Retail margins - motor vehicles and parts,7143.729697022105
CA-SK,Road transportation services for general freight,7138.072068537769
CA-PE,Moving services,7135.127780152429
RO,Real estate services (70),7126.431966899793
WL,White Spirit & SBP,7085.540044656382
NL,"Financial intermediation services, except insurance and pension funding services (65)",7082.04164207417
PT,Office machinery and computers (30),7049.131522557669
BR,Railway transportation services,7013.261658181289
HR,Education services (80),6991.965338410967
AT,"Financial intermediation services, except insurance and pension funding services (65)",6971.112450951171
CA-NB,Other architectural metal products,6963.5269947784345
CA-NU,Air specialty services,6919.3986561883185
WA,Sewage sludge for treatment: biogasification and land application,6909.925016285754
CA-AB,Legal services,6874.132113544693
DK,Renting services of machinery and equipment without operator and of personal and household goods (71),6856.77425525387
JP,Sand and clay,6818.2450363629105
TR,Public administration and defence services; compulsory social security services (75),6816.109831825902
CA-NL,"Solid fuel products, n.e.c.",6805.8384371819
IT,Plant-based fibers,6742.424877411987
NO,Printed matter and recorded media (22),6730.873679641123
HU,Health and social work services (85),6721.255300275008
RU,Membership organisation services n.e.c. (91),6708.101436153006
GR,Printed matter and recorded media (22),6693.612338375813
NL,Textiles waste for treatment: incineration,6687.21768201409
CA-NB,Employment services,6655.710357580834
PT,Paper for treatment: landfill,6655.204292549618
JP,Renting services of machinery and equipment without operator and of personal and household goods (71),6637.973775266108
CA-AB,Lighting fixtures,6631.222453136179
US,Transmission services of electricity,6624.420006268572
NL,Intert/metal waste for treatment: incineration,6617.892887674131
WM,Food waste for treatment: landfill,6610.420130477158
WF,Wood waste for treatment: landfill,6598.78976919176
KR,Kerosene,6589.710289971554
CA-NU,Other loan intermediation services indirectly measured (FISIM),6585.564178088178
NL,Food waste for treatment: composting and land application,6566.1574920005905
GB,Public administration and defence services; compulsory social security services (75),6565.969804263663
